HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid
Bard College,Siena College,9,0,"Webb, Theo ","Gallagher, Joey ",11/13/16,97140,CSA Men,9,"11-1,11-3,11-1",Bard College,Siena College,18569,18585
Bard College,Siena College,9,0,,,11/13/16,97140,CSA Men,10,unknown,Bard College,Siena College,18569,18585
University of Southern California,"Minnesota, University of",5,2,"Ghazanfar, Anas ","Lin, Fred ",11/13/16,97376,CSA Men,1,"11-8,11-9,11-9","Minnesota, University of",University of Southern California,18575,18601
University of Southern California,"Minnesota, University of",5,2,"Desai, Chaitanya ","Bowles, Christopher D.",11/13/16,97376,CSA Men,2,"11-8,10-12,11-4,11-7",University of Southern California,"Minnesota, University of",18575,18601
University of Southern California,"Minnesota, University of",5,2,"Jhunjhnuwala, Shivang ","Ledo, Tucker ",11/13/16,97376,CSA Men,3,"11-4,11-4,11-9",University of Southern California,"Minnesota, University of",18575,18601
University of Southern California,"Minnesota, University of",5,2,"Codner, Darren ","Kohli, Mehran ",11/13/16,97376,CSA Men,4,"11-6,8-11,11-7,12-10","Minnesota, University of",University of Southern California,18575,18601
University of Southern California,"Minnesota, University of",5,2,"Shang, Kelvin H.","Braaten, Jacob ",11/13/16,97376,CSA Men,5,"13-11,11-4,11-1",University of Southern California,"Minnesota, University of",18575,18601
University of Southern California,"Minnesota, University of",5,2,"Cheng, Austin ","Nelson, Russell ",11/13/16,97376,CSA Men,6,"11-8,11-7,11-6",University of Southern California,"Minnesota, University of",18575,18601
University of Southern California,"Minnesota, University of",5,2,"Yeung, Kevin ","Herman, Connor ",11/13/16,97376,CSA Men,7,"11-6,11-8,13-11",University of Southern California,"Minnesota, University of",18575,18601
University of Southern California,"Minnesota, University of",5,2,,,11/13/16,97376,CSA Men,8,unknown,University of Southern California,"Minnesota, University of",18575,18601
University of Southern California,"Minnesota, University of",5,2,,,11/13/16,97376,CSA Men,9,unknown,University of Southern California,"Minnesota, University of",18575,18601
University of Southern California,"Minnesota, University of",5,2,,,11/13/16,97376,CSA Men,10,unknown,University of Southern California,"Minnesota, University of",18575,18601
"Chicago, University of",University of Notre Dame,8,1,"Abrams, Jonathan ","Cooper, Max ",11/13/16,97379,CSA Men,1,"9-11,11-7,11-4,11-8","Chicago, University of",University of Notre Dame,18603,18555
"Chicago, University of",University of Notre Dame,8,1,"Wilberg, Tom ","Killian, Tucker ",11/13/16,97379,CSA Men,2,"11-3,11-1,11-2","Chicago, University of",University of Notre Dame,18603,18555
"Chicago, University of",University of Notre Dame,8,1,"McGillivary, Duncan A","Greer, Henry J.",11/13/16,97379,CSA Men,3,"11-3,11-7,11-6","Chicago, University of",University of Notre Dame,18603,18555
"Chicago, University of",University of Notre Dame,8,1,"Hoang, Timothy ","Henry, Mary Grace ",11/13/16,97379,CSA Men,4,"11-3,11-1,11-6","Chicago, University of",University of Notre Dame,18603,18555
"Chicago, University of",University of Notre Dame,8,1,"McCormick, Matthew E.","Choi, Seha ",11/13/16,97379,CSA Men,5,"11-7,11-8,6-11,8-11,11-9",University of Notre Dame,"Chicago, University of",18603,18555
"Chicago, University of",University of Notre Dame,8,1,"Weng, Hongzhi ","Vangaever, Vincent P.",11/13/16,97379,CSA Men,6,"6-11,11-6,11-8,11-4","Chicago, University of",University of Notre Dame,18603,18555
"Chicago, University of",University of Notre Dame,8,1,"Hantzmon, Tom T.","Rooney, Philip B.",11/13/16,97379,CSA Men,7,"11-8,11-3,11-4","Chicago, University of",University of Notre Dame,18603,18555
"Chicago, University of",University of Notre Dame,8,1,"Liang, Lucas ","Healy, Phillip ",11/13/16,97379,CSA Men,8,"11-3,11-6,11-2","Chicago, University of",University of Notre Dame,18603,18555
"Chicago, University of",University of Notre Dame,8,1,"Heller, Bennett ","Cove, Ryan ",11/13/16,97379,CSA Men,9,"11-2,11-8,11-8","Chicago, University of",University of Notre Dame,18603,18555
"Chicago, University of",University of Notre Dame,8,1,,,11/13/16,97379,CSA Men,10,unknown,"Chicago, University of",University of Notre Dame,18603,18555
Siena College,Colgate University,2,7,"Swain, Matthew J.","Rahim, Faizan U.",11/13/16,97385,CSA Men,1,"11-8,11-3,11-9",Colgate University,Siena College,18585,18568
Siena College,Colgate University,2,7,"Reikes, Jeremy ","Stumm, Edward K.",11/13/16,97385,CSA Men,2,"11-4,11-5,11-5",Colgate University,Siena College,18585,18568
Siena College,Colgate University,2,7,"Wetsman, Ryan J.","McQuade, Jack ",11/13/16,97385,CSA Men,3,"11-5,11-1,11-2",Colgate University,Siena College,18585,18568
Siena College,Colgate University,2,7,"Brauer, Philip R.","Tsang, Tyler A.",11/13/16,97385,CSA Men,4,"11-4,11-8,12-14,11-4",Colgate University,Siena College,18585,18568
Siena College,Colgate University,2,7,"Sneeringer, Tom ","Weimer, Jimmy ",11/13/16,97385,CSA Men,5,"11-3,11-5,11-5",Colgate University,Siena College,18585,18568
Siena College,Colgate University,2,7,"Lucas, Daniel A.","Keenan, John ",11/13/16,97385,CSA Men,6,"11-8,7-11,15-13,11-7",Colgate University,Siena College,18585,18568
Siena College,Colgate University,2,7,"Aiello, Joe ","Santos, Russell ",11/13/16,97385,CSA Men,7,"11-3,11-13,11-3,11-1",Colgate University,Siena College,18585,18568
Siena College,Colgate University,2,7,"Goldmann, Liann ","spohler, max ",11/13/16,97385,CSA Men,8,"11-2,11-4,11-6",Siena College,Colgate University,18585,18568
Siena College,Colgate University,2,7,"Gallagher, Joey ","Singer, Jonathan E.",11/13/16,97385,CSA Men,9,"11-4,11-5,11-6",Siena College,Colgate University,18585,18568
Siena College,Colgate University,2,7,"Caron, Thomas ","Sullivan, Jimmy ",11/13/16,97385,CSA Men,10,"11-1,11-2,11-3",Siena College,Colgate University,18585,18568
Franklin and Marshall College,Drexel University,0,9,"Ming, Bransten ","Osborne, Cole ",11/15/16,94375,CSA Men,1,"6-11,11-9,8-11,11-6,11-5",Drexel University,Franklin and Marshall College,18572,18562
Franklin and Marshall College,Drexel University,0,9,"El Atmas, Omar M.","Soom, Silvio ",11/15/16,94375,CSA Men,2,"11-7,9-11,11-9,11-5",Drexel University,Franklin and Marshall College,18572,18562
Franklin and Marshall College,Drexel University,0,9,"Rousselet, lucas ","Abbas, Shamseldeen A",11/15/16,94375,CSA Men,3,"11-6,11-7,11-6",Drexel University,Franklin and Marshall College,18572,18562
Franklin and Marshall College,Drexel University,0,9,"Thompson, Michael R.","Senkel, Yannis ",11/15/16,94375,CSA Men,4,"11-8,11-5,11-6",Drexel University,Franklin and Marshall College,18572,18562
Franklin and Marshall College,Drexel University,0,9,"Willemse, Luke ","Fulton, Samm ",11/15/16,94375,CSA Men,5,"11-8,11-4,11-8",Drexel University,Franklin and Marshall College,18572,18562
Franklin and Marshall College,Drexel University,0,9,"Hughes, Josh ","Hitchenor, Gavan ",11/15/16,94375,CSA Men,6,"11-3,8-11,11-7,11-6",Drexel University,Franklin and Marshall College,18572,18562
Franklin and Marshall College,Drexel University,0,9,"Aboul Makarim, Mostafa ","McCord, Jack ",11/15/16,94375,CSA Men,7,"6-11,12-10,11-9,11-8",Drexel University,Franklin and Marshall College,18572,18562
Franklin and Marshall College,Drexel University,0,9,"Solomon, Noel ","Bassett, Kingman ",11/15/16,94375,CSA Men,8,"2-11,6-11,11-9,11-4,11-6",Drexel University,Franklin and Marshall College,18572,18562
Franklin and Marshall College,Drexel University,0,9,"Dunne, Cillian ","Machado, Ricardo A.",11/15/16,94375,CSA Men,9,"13-11,11-8,11-8",Drexel University,Franklin and Marshall College,18572,18562
Franklin and Marshall College,Drexel University,0,9,"Leslie, Ryan ","Murray, Frank H.",11/15/16,94375,CSA Men,10,"11-6,5-11,11-7,11-5",Drexel University,Franklin and Marshall College,18572,18562
Drexel University,Naval Academy,7,2,"Ming, Bransten ","Herold, Jack ",11/16/16,94376,CSA Men,1,"11-7,11-4,11-9",Drexel University,Naval Academy,18562,18554
Drexel University,Naval Academy,7,2,"El Atmas, Omar M.","Ubina, Senen A.",11/16/16,94376,CSA Men,2,"11-7,11-4,13-11",Drexel University,Naval Academy,18562,18554
Drexel University,Naval Academy,7,2,"Rousselet, lucas ","Sweeney, Dylan F.",11/16/16,94376,CSA Men,3,"12-10,11-5,12-10",Drexel University,Naval Academy,18562,18554
Drexel University,Naval Academy,7,2,"Thompson, Michael R.","Walker, William M.",11/16/16,94376,CSA Men,4,"11-13,11-5,11-5,11-3",Drexel University,Naval Academy,18562,18554
Drexel University,Naval Academy,7,2,"Kelly, Atticus D","Owen, Davis H.",11/16/16,94376,CSA Men,5,"11-9,11-4,11-4",Drexel University,Naval Academy,18562,18554
Drexel University,Naval Academy,7,2,"Willemse, Luke ","Kjorlien, James O",11/16/16,94376,CSA Men,6,"11-7,11-4,11-2",Drexel University,Naval Academy,18562,18554
Drexel University,Naval Academy,7,2,"Kacergis, Michael P","Hughes, Josh ",11/16/16,94376,CSA Men,7,"10-12,11-9,11-9,11-6",Naval Academy,Drexel University,18562,18554
Drexel University,Naval Academy,7,2,"Beck, Randy ","Dunne, Cillian ",11/16/16,94376,CSA Men,8,"12-10,8-11,11-8,11-8",Naval Academy,Drexel University,18562,18554
Drexel University,Naval Academy,7,2,"Raymond, Royston ","Whitney, Reed ",11/16/16,94376,CSA Men,9,"5-11,11-9,11-9,11-8",Drexel University,Naval Academy,18562,18554
Drexel University,Naval Academy,7,2,"Mekdeci, Benjamin ","Hyer, Greg E.",11/16/16,94376,CSA Men,10,"9-11,9-11,11-4,11-9,11-8",Drexel University,Naval Academy,18562,18554
Northeastern University,Boston University,5,4,"Sallam, Marwan ","Jacobson, Evan ",11/17/16,97417,CSA Men,1,"11-7,12-10,8-11,11-8",Boston University,Northeastern University,18580,18589
Northeastern University,Boston University,5,4,"Kishorepuria, Karan ","Tonissi, Parker W",11/17/16,97417,CSA Men,2,"11-7,11-5,11-9",Northeastern University,Boston University,18580,18589
Northeastern University,Boston University,5,4,"SHAH, VIRAJ ","Lavoie, Joel ",11/17/16,97417,CSA Men,3,"11-8,12-10,11-6",Northeastern University,Boston University,18580,18589
Northeastern University,Boston University,5,4,"Lee, Julian J.","Greaves-Tunnell, Will C.",11/17/16,97417,CSA Men,4,"11-8,11-6,11-6",Boston University,Northeastern University,18580,18589
Northeastern University,Boston University,5,4,"Raja, Karan ","Singh, Rahul ",11/17/16,97417,CSA Men,5,"11-9,9-11,4-11,11-9,11-8",Northeastern University,Boston University,18580,18589
Northeastern University,Boston University,5,4,"Whitaker, Adam ","Menezes, Kalil ",11/17/16,97417,CSA Men,6,"11-7,11-2,8-11,11-13,11-8",Boston University,Northeastern University,18580,18589
Northeastern University,Boston University,5,4,"Virguez, Pedro ","Fogarty, Brian ",11/17/16,97417,CSA Men,7,"11-4,11-4,11-8",Boston University,Northeastern University,18580,18589
Northeastern University,Boston University,5,4,"Catenacci, Thomas ","Bonhurst, Cameron ",11/17/16,97417,CSA Men,8,"11-6,4-11,11-7,11-9",Northeastern University,Boston University,18580,18589
Northeastern University,Boston University,5,4,"Calderon, Francisco ","Baranski, Nathan H.",11/17/16,97417,CSA Men,9,"11-2,11-4,12-10",Northeastern University,Boston University,18580,18589
Northeastern University,Boston University,5,4,,,11/17/16,97417,CSA Men,10,unknown,Northeastern University,Boston University,18580,18589
Naval Academy,MIT,9,0,"Herold, Jack ","Restivo, Justin ",11/18/16,94598,CSA Men,1,"6-11,11-5,14-12,11-4",Naval Academy,MIT,18554,18565
Naval Academy,MIT,9,0,"Ubina, Senen A.","Finkelstein, Tyler M.",11/18/16,94598,CSA Men,2,"11-3,11-6,11-5",Naval Academy,MIT,18554,18565
Naval Academy,MIT,9,0,"Sweeney, Dylan F.","Kukadia, Vedaant ",11/18/16,94598,CSA Men,3,"11-9,11-8,15-13",Naval Academy,MIT,18554,18565
Naval Academy,MIT,9,0,"Walker, William M.","Baker, Bowen ",11/18/16,94598,CSA Men,4,"13-11,11-4,11-3",Naval Academy,MIT,18554,18565
Naval Academy,MIT,9,0,"Davis, Owen ","Hu, Jeffrey ",11/18/16,94598,CSA Men,5,"11-7,11-7,14-12",Naval Academy,MIT,18554,18565
Naval Academy,MIT,9,0,"Kacergis, Michael P","Hansford, Dominic ",11/18/16,94598,CSA Men,6,"11-5,11-5,11-2",Naval Academy,MIT,18554,18565
Naval Academy,MIT,9,0,"Beck, Randy ","Das, Neel ",11/18/16,94598,CSA Men,7,"11-4,13-11,11-2",Naval Academy,MIT,18554,18565
Naval Academy,MIT,9,0,"Hyer, Greg E.","Lamp, Avery ",11/18/16,94598,CSA Men,8,"15-13,11-8,8-11,7-11,13-11",Naval Academy,MIT,18554,18565
Naval Academy,MIT,9,0,"Patricolo, Alex ","Kang, Wonjune ",11/18/16,94598,CSA Men,9,"11-6,11-1,3-11,11-6",Naval Academy,MIT,18554,18565
Naval Academy,MIT,9,0,"McCartney, Sam ","Griggs, Peter A.",11/18/16,94598,CSA Men,10,"11-7,11-8,11-7",Naval Academy,MIT,18554,18565
Tufts University,Boston College,8,1,"Kumar, Raghav ","Cassoli, Charlie W",11/18/16,96234,CSA Men,1,"8-11,11-6,11-5,10-12,11-4",Tufts University,Boston College,18584,18552
Tufts University,Boston College,8,1,"Raskopf, Brett R.","Ashmore, Ryan W.",11/18/16,96234,CSA Men,2,"11-4,11-3,11-5",Tufts University,Boston College,18584,18552
Tufts University,Boston College,8,1,"Wind, Connor P.","Kim, Seongsik ",11/18/16,96234,CSA Men,3,"11-6,11-7,11-3",Tufts University,Boston College,18584,18552
Tufts University,Boston College,8,1,"Porges, Aidan ","Stevenson, James St",11/18/16,96234,CSA Men,4,"11-7,11-8,11-5",Tufts University,Boston College,18584,18552
Tufts University,Boston College,8,1,"Yandrisevits, Frank M.","Fischer, Robbie A.",11/18/16,96234,CSA Men,5,"11-3,11-4,11-8",Tufts University,Boston College,18584,18552
Tufts University,Boston College,8,1,"Sahrawat, Amun ","Hardman, Colton R.",11/18/16,96234,CSA Men,6,"11-7,11-6,11-6",Tufts University,Boston College,18584,18552
Tufts University,Boston College,8,1,"Memmo, Matthew M.","Tozzi, Christopher ",11/18/16,96234,CSA Men,7,"10-12,12-10,11-6,8-11,11-9",Tufts University,Boston College,18584,18552
Tufts University,Boston College,8,1,"Patrick, John J.","O'Brien, Elliott P.",11/18/16,96234,CSA Men,8,"11-5,11-4,11-3",Tufts University,Boston College,18584,18552
Tufts University,Boston College,8,1,"O'Neill, Tyler R.","Jejurikar, Siddharth S.",11/18/16,96234,CSA Men,9,"11-5,11-3,11-9",Boston College,Tufts University,18584,18552
Tufts University,Boston College,8,1,,,11/18/16,96234,CSA Men,10,unknown,Tufts University,Boston College,18584,18552
Hobart College,Western Ontario,0,9,"Henderson, Matthew ","Oakley, Josh ",11/18/16,97066,CSA Men,1,"11-8,11-8,11-5",Western Ontario,Hobart College,18567,18544
Hobart College,Western Ontario,0,9,"Mill, David ","Pantle, Felipe ",11/18/16,97066,CSA Men,2,"11-5,11-8,11-8",Western Ontario,Hobart College,18567,18544
Hobart College,Western Ontario,0,9,"Houbtchev, Stefan ","Shannon, Jack ",11/18/16,97066,CSA Men,3,"11-8,12-10,11-7",Western Ontario,Hobart College,18567,18544
Hobart College,Western Ontario,0,9,"Hamour, Husam ","Rose, Terrance ",11/18/16,97066,CSA Men,4,"11-2,11-6,11-8",Western Ontario,Hobart College,18567,18544
Hobart College,Western Ontario,0,9,"Vanwyngaarden, Adam R.","Henderson, Graham ",11/18/16,97066,CSA Men,5,"11-6,10-12,11-3,11-2",Western Ontario,Hobart College,18567,18544
Hobart College,Western Ontario,0,9,"Habib-Pour, Farzin ","Pranich, Krittapat ",11/18/16,97066,CSA Men,6,"8-11,11-8,11-5,11-4",Western Ontario,Hobart College,18567,18544
Hobart College,Western Ontario,0,9,"Hill, Bryan K.","Escalona, Cristian M.",11/18/16,97066,CSA Men,7,"11-7,11-4,11-1",Western Ontario,Hobart College,18567,18544
Hobart College,Western Ontario,0,9,"Robinson, James ","Frantz, Matthew J.",11/18/16,97066,CSA Men,8,"11-5,11-4,11-7",Western Ontario,Hobart College,18567,18544
Hobart College,Western Ontario,0,9,"Masuara, Pierce ","Shapiro, Ben ",11/18/16,97066,CSA Men,9,"11-4,11-5,11-3",Western Ontario,Hobart College,18567,18544
Hobart College,Western Ontario,0,9,"Kurji, Rayaan ","Maynor, Fred ",11/18/16,97066,CSA Men,10,"11-1,11-3,11-2",Western Ontario,Hobart College,18567,18544
Cornell University,Williams College,9,0,"Muran, Andrew C.","Ruggiero, Jamie ",11/18/16,97420,CSA Men,1,"11-3,9-11,9-11,11-9,11-1",Cornell University,Williams College,18543,18559
Cornell University,Williams College,9,0,"Freeman, Harry ","Fitzgerald, John C",11/18/16,97420,CSA Men,2,"11-5,11-5,11-6",Cornell University,Williams College,18543,18559
Cornell University,Williams College,9,0,"Hanson, Perry W.","Shuck, John R",11/18/16,97420,CSA Men,3,"11-7,11-8,11-3",Cornell University,Williams College,18543,18559
Cornell University,Williams College,9,0,"Greenwood, Jack P","Means, William W",11/18/16,97420,CSA Men,4,"11-8,11-9,11-8",Cornell University,Williams College,18543,18559
Cornell University,Williams College,9,0,"Brail, Jordan M","Ruggiero, Will ",11/18/16,97420,CSA Men,5,"11-8,11-8,11-7",Cornell University,Williams College,18543,18559
Cornell University,Williams College,9,0,"Jones, J.  August ","Shuck, Carl W.",11/18/16,97420,CSA Men,6,"12-10,11-9,11-8",Cornell University,Williams College,18543,18559
Cornell University,Williams College,9,0,"Jung, Alex ","Elizondo, Mason ",11/18/16,97420,CSA Men,7,"11-7,11-4,11-8",Cornell University,Williams College,18543,18559
Cornell University,Williams College,9,0,"Ong, Kenan ","Smith, Claude K",11/18/16,97420,CSA Men,8,"11-5,11-5,9-11,14-12",Cornell University,Williams College,18543,18559
Cornell University,Williams College,9,0,"Gilevskiy, Nikita ","Jain, Neel S.",11/18/16,97420,CSA Men,9,"11-4,11-4,11-5",Cornell University,Williams College,18543,18559
Cornell University,Williams College,9,0,"Francis, Benjamin ","Eisenberg, Ben R.",11/18/16,97420,CSA Men,10,"11-4,11-5,11-8",Cornell University,Williams College,18543,18559
Trinity College,Bates College,9,0,"Craig, Michael ","Hatata, Ahmed S.",11/19/16,94175,CSA Men,1,"11-8,11-7,9-11,11-3",Trinity College,Bates College,18549,18547
Trinity College,Bates College,9,0,"Kumar, Kush ","Campbell, Darrius ",11/19/16,94175,CSA Men,2,"11-2,11-3,11-5",Trinity College,Bates College,18549,18547
Trinity College,Bates College,9,0,"Allaudin, Omar ","Yousry, Mahmoud ",11/19/16,94175,CSA Men,3,"11-9,11-8,11-9",Trinity College,Bates College,18549,18547
Trinity College,Bates College,9,0,"De Mulder, Tom ","Rothenberg, Garon G.",11/19/16,94175,CSA Men,4,"11-2,11-6,11-3",Trinity College,Bates College,18549,18547
Trinity College,Bates College,9,0,"Ismail, Affeeq A.","Burt, Spencer S",11/19/16,94175,CSA Men,5,"11-5,11-2,11-4",Trinity College,Bates College,18549,18547
Trinity College,Bates College,9,0,"Lee, Andrew ","Bonnell, Graham ",11/19/16,94175,CSA Men,6,"12-10,11-9,11-1",Trinity College,Bates College,18549,18547
Trinity College,Bates College,9,0,"Patrick, Nku ","Cannon, Coley ",11/19/16,94175,CSA Men,7,"11-4,11-5,11-3",Trinity College,Bates College,18549,18547
Trinity College,Bates College,9,0,"Essam, Yehia ","Ames, Carlos J.",11/19/16,94175,CSA Men,8,"11-6,11-6,11-8",Trinity College,Bates College,18549,18547
Trinity College,Bates College,9,0,"Pant, Mudit ","Abbott, McLeod ",11/19/16,94175,CSA Men,9,"12-10,11-4,11-6",Trinity College,Bates College,18549,18547
Trinity College,Bates College,9,0,"O'sullivan, Patrick J","Joseph, Stefan B.",11/19/16,94175,CSA Men,10,"8-11,12-10,11-6,11-4",Trinity College,Bates College,18549,18547
University of Pennsylvania,University of Virginia,9,0,"Mahmoud, Marwan ","Hansford, Toby S.",11/19/16,94249,CSA Men,1,"11-1,11-3,11-4",University of Pennsylvania,University of Virginia,18542,18582
University of Pennsylvania,University of Virginia,9,0,"Hsue, Derek ","Blake, Mason A.",11/19/16,94249,CSA Men,2,"11-8,11-4,11-5",University of Pennsylvania,University of Virginia,18542,18582
University of Pennsylvania,University of Virginia,9,0,"Watson, James B.","Odrich, Jarett M.",11/19/16,94249,CSA Men,3,"11-3,11-5,11-6",University of Pennsylvania,University of Virginia,18542,18582
University of Pennsylvania,University of Virginia,9,0,"Murphy, Hayes ","Woodworth, Charles K",11/19/16,94249,CSA Men,4,"11-3,11-2,11-9",University of Pennsylvania,University of Virginia,18542,18582
University of Pennsylvania,University of Virginia,9,0,"Yacobucci, David M","Bubrosky, Grayson P.",11/19/16,94249,CSA Men,5,"11-3,11-6,11-2",University of Pennsylvania,University of Virginia,18542,18582
University of Pennsylvania,University of Virginia,9,0,"Larson, Anders ","Bubrosky, Killian ",11/19/16,94249,CSA Men,6,"11-0,11-5,11-9",University of Pennsylvania,University of Virginia,18542,18582
University of Pennsylvania,University of Virginia,9,0,"Lemmon, George B","Shah, Justin S.",11/19/16,94249,CSA Men,7,"11-2,11-2,11-8",University of Pennsylvania,University of Virginia,18542,18582
University of Pennsylvania,University of Virginia,9,0,"Zeitels, Jonathan M","Dudzik, James G",11/19/16,94249,CSA Men,8,"11-6,11-2,11-5",University of Pennsylvania,University of Virginia,18542,18582
University of Pennsylvania,University of Virginia,9,0,"Hagen, Wil ","Staunton, Stewart B",11/19/16,94249,CSA Men,9,"11-6,11-1,11-1",University of Pennsylvania,University of Virginia,18542,18582
University of Pennsylvania,University of Virginia,9,0,"Norman, Alex ","Kapp, Harrison A",11/19/16,94249,CSA Men,10,"11-7,11-7,11-7",University of Pennsylvania,University of Virginia,18542,18582
Trinity College,Bowdoin College,8,0,"Allaudin, Omar ","Paolella, James H.",11/19/16,94250,CSA Men,1,"11-6,11-5,11-9",Trinity College,Bowdoin College,18549,18546
Trinity College,Bowdoin College,8,0,"Lee, Andrew ","Butler, Satya P.",11/19/16,94250,CSA Men,2,"11-1,11-5,11-7",Trinity College,Bowdoin College,18549,18546
Trinity College,Bowdoin College,8,0,"Patrick, Nku ","Kim, Sebastian ",11/19/16,94250,CSA Men,3,"11-3,11-2,11-5",Trinity College,Bowdoin College,18549,18546
Trinity College,Bowdoin College,8,0,"Essam, Yehia ","Bristol, Benjamin H",11/19/16,94250,CSA Men,4,"11-5,11-4,11-8",Trinity College,Bowdoin College,18549,18546
Trinity College,Bowdoin College,8,0,"O'sullivan, Patrick J","Clark, Drew H.",11/19/16,94250,CSA Men,5,"11-5,11-5,13-11",Trinity College,Bowdoin College,18549,18546
Trinity College,Bowdoin College,8,0,"Giacco, Nick W.","Shonrock, Tyler ",11/19/16,94250,CSA Men,6,"11-5,11-5,11-6",Trinity College,Bowdoin College,18549,18546
Trinity College,Bowdoin College,8,0,"Gozigian, Graham ","Phillips, Andrew ",11/19/16,94250,CSA Men,7,"11-2,11-0,11-1",Trinity College,Bowdoin College,18549,18546
Trinity College,Bowdoin College,8,0,"McLoughlin, Hollis T.","Rase, Travis ",11/19/16,94250,CSA Men,8,"11-4,11-2,11-1",Trinity College,Bowdoin College,18549,18546
Trinity College,Bowdoin College,8,0,,,11/19/16,94250,CSA Men,9,unknown,Trinity College,Bowdoin College,18549,18546
Trinity College,Bowdoin College,8,0,,,11/19/16,94250,CSA Men,10,unknown,Trinity College,Bowdoin College,18549,18546
Princeton University,Franklin and Marshall College,8,1,"Raghavan, Adhitya ","Osborne, Cole ",11/19/16,94301,CSA Men,1,"11-7,11-7,11-7",Princeton University,Franklin and Marshall College,18536,18572
Princeton University,Franklin and Marshall College,8,1,"Morgan, Gabriel ","Soom, Silvio ",11/19/16,94301,CSA Men,2,"11-9,13-15,11-4,5-11,11-5",Princeton University,Franklin and Marshall College,18536,18572
Princeton University,Franklin and Marshall College,8,1,"Doyle, Clark ","Abbas, Shamseldeen A",11/19/16,94301,CSA Men,3,"11-4,11-9,11-6",Princeton University,Franklin and Marshall College,18536,18572
Princeton University,Franklin and Marshall College,8,1,"Cortes, Cody ","Senkel, Yannis ",11/19/16,94301,CSA Men,4,"6-11,11-4,11-2,11-2",Princeton University,Franklin and Marshall College,18536,18572
Princeton University,Franklin and Marshall College,8,1,"Anton, Spencer ","Fulton, Samm ",11/19/16,94301,CSA Men,5,"7-11,7-11,11-8,11-7,11-9",Princeton University,Franklin and Marshall College,18536,18572
Princeton University,Franklin and Marshall College,8,1,"Shah, Abhimanyu ","Hitchenor, Gavan ",11/19/16,94301,CSA Men,6,"11-2,11-5,11-5",Princeton University,Franklin and Marshall College,18536,18572
Princeton University,Franklin and Marshall College,8,1,"Leizman, Ben B.","McCord, Jack ",11/19/16,94301,CSA Men,7,"11-9,11-4,11-9",Princeton University,Franklin and Marshall College,18536,18572
Princeton University,Franklin and Marshall College,8,1,"Shayegan, Komron J","Bassett, Kingman ",11/19/16,94301,CSA Men,8,"11-8,11-7,11-2",Princeton University,Franklin and Marshall College,18536,18572
Princeton University,Franklin and Marshall College,8,1,"Abd ElMawla, Karim N.","Osborne, Jarryd ",11/19/16,94301,CSA Men,9,"12-10,11-5,9-11,18-20,12-10",Franklin and Marshall College,Princeton University,18536,18572
Princeton University,Franklin and Marshall College,8,1,"Oon, William Y.","Murray, Frank H.",11/19/16,94301,CSA Men,10,"8-11,11-4,11-3,11-5",Princeton University,Franklin and Marshall College,18536,18572
Northeastern University,Colby College,0,9,"McBrian, William ","Jacobson, Evan ",11/19/16,94335,CSA Men,1,"11-5,7-11,11-5,11-3",Colby College,Northeastern University,18580,18548
Northeastern University,Colby College,0,9,"McCarthy, Patrick C.","Kishorepuria, Karan ",11/19/16,94335,CSA Men,2,"11-4,11-5,11-8",Colby College,Northeastern University,18580,18548
Northeastern University,Colby College,0,9,"Doherty, Hugh ","SHAH, VIRAJ ",11/19/16,94335,CSA Men,3,"11-6,11-8,11-5",Colby College,Northeastern University,18580,18548
Northeastern University,Colby College,0,9,"Pepi, William ","Greaves-Tunnell, Will C.",11/19/16,94335,CSA Men,4,"11-5,11-4,11-4",Colby College,Northeastern University,18580,18548
Northeastern University,Colby College,0,9,"Brodo, Jason D.","Raja, Karan ",11/19/16,94335,CSA Men,5,"11-3,11-4,11-4",Colby College,Northeastern University,18580,18548
Northeastern University,Colby College,0,9,"Hitt, Sam ","Menezes, Kalil ",11/19/16,94335,CSA Men,6,"11-6,11-4,11-4",Colby College,Northeastern University,18580,18548
Northeastern University,Colby College,0,9,"Swapp, Andrew ","Fogarty, Brian ",11/19/16,94335,CSA Men,7,"11-1,11-3,11-2",Colby College,Northeastern University,18580,18548
Northeastern University,Colby College,0,9,"Epstein, Matthew ","Catenacci, Thomas ",11/19/16,94335,CSA Men,8,"11-2,11-2,11-2",Colby College,Northeastern University,18580,18548
Northeastern University,Colby College,0,9,"Beacham, Andrew J.","Calderon, Francisco ",11/19/16,94335,CSA Men,9,"11-0,11-4,11-6",Colby College,Northeastern University,18580,18548
Northeastern University,Colby College,0,9,"Perkins, Caldwell M.","Marquina, Vicente ",11/19/16,94335,CSA Men,10,"11-5,11-5,11-5",Colby College,Northeastern University,18580,18548
Columbia University,Drexel University,9,0,"Khalifa, Osama K.","Ming, Bransten ",11/19/16,94377,CSA Men,1,"11-1,11-5,9-11,11-5",Columbia University,Drexel University,18551,18562
Columbia University,Drexel University,9,0,"Attia, Seif ","Rousselet, lucas ",11/19/16,94377,CSA Men,2,"12-10,12-10,11-9",Columbia University,Drexel University,18551,18562
